"playerId","player","team","position","dataScrapeId","dstBlk","dstFumlRec","dstInt","dstPtsAllow","dstRetTd","dstSack","dstSafety","dstTd","fg","fg0019","fg2029","fg3039","fg4049","fg50","fgAtt","fgMiss","fumbles","games","idpAst","idpFumlForce","idpFumlRec","idpInt","idpPD","idpSack","idpSolo","idpTFL","idpTd","pass300","pass350","pass40","pass400","passAtt","passComp","passCompPct","passInc","passInt","passTds","passYds","rec","rec100","rec150","rec200","rec40","recTds","recYds","returnTds","returnYds","rush100","rush150","rush200","rush40","rushAtt","rushTds","rushYds","sacks","twoPts","xp"
222,"Harry Douglas","FA","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046236559139785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92357875116496,NA,NA,NA,0,0.0320596458527493,22.4417520969245,0,0,NA,NA,NA,0,0,0,0,NA,0,NA
252,"Chad Henne","KC","QB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269876203576341,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.9,0,15.3082982356289,7.42158121705798,NA,13.6,0.506345198675497,0.333567880794702,78.5277028145696,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.862414949688548,0.0187458609271523,2.03086248203162,0.990371389270977,0.0722085048010974,NA
276,"Chris Long","PHI","DL",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6.04142045454546,1.20059659090909,0.164933712121212,0.0249242424242424,0.52907196969697,3.9,11.2461079545455,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"Matt Ryan","ATL","QB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65845714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,1.3,11.1,0.6,550.325406949072,363.97227478404,64.7,184,11.6685498191384,26.7650115093719,4298.16798750411,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,32.117721102427,0.575027951331799,117.547421900691,29.5389270976616,0.738244170096022,NA
382,"Joe Flacco","BAL","QB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16612142857143,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.1,7.3,0.5,542.257429795336,344.149732620321,62.9,149,12.4824926011181,19.067359421243,3479.32612956264,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,22.6272151378034,1.243054916146,61.1157678395265,24.1734525447043,0.275294924554184,NA
744,"Calais Campbell","JAC","DL",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,18.6413588850174,2.08363066202091,1.15408081957883,0.0856862745098039,2.94945361411497,11.3,44.9209163346614,14.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,"Jonathan Stewart","NYG","RB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535042857142857,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.15892391304348,NA,NA,NA,0,0.194030440076655,57.9175994738573,0,0,1,0.3,0.1,0,91.8117564788153,2.82903434124528,354.695018086156,NA,0.054156378600823,NA
1032,"Jordy Nelson","OAK","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720285714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.0693224637681,1.5,0.5,0.2,0,5.28208683230389,745.491302203223,0,0,NA,NA,NA,0,0.0219545454545455,0.174621597535419,4.77945376137997,NA,0.0406172839506173,NA
1302,"Aqib Talib","LAR","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8.27755400696864,0.710222996515679,0.124262948207171,3.19996015936255,8.84554354012521,0,39.347734775185,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,"DeSean Jackson","TB","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4827,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6366195652174,1.8,0.6,0.2,5.2,3.85473001520245,807.052831305492,0,0,NA,NA,NA,0,3.98655681818182,0.0450708282422456,25.0232119205298,NA,0.0676954732510288,NA
1681,"Tyvon Branch","ARI","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.9372764786795,0.269876203576341,0.269876203576341,0.134938101788171,2.51884456671252,0.3,18.5314993122421,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2307,"Orlando Scandrick","WAS","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6.39717073170732,0.61391637630662,0.148366533864542,0.837615253272624,5.40533295389869,0,34.8048207171315,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2346,"Pierre Garcon","SF","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52185,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7535652173913,1.9,0.6,0.2,1.9,4.42698454455771,965.57525813877,0,0,NA,NA,NA,0,0.0585454545454546,0,2.09491135601342,NA,0.0361042524005487,NA
2354,"Wesley Woodyard","TEN","LB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,33.8598327526132,1.11249477351916,0.641935116676152,0.926943653955606,3.97652248150256,3.6,81.617233921457,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2649,"Danny Amendola","MIA","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.689428571428572,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1279275362319,0.9,0.3,0.1,0,2.75517555310246,631.323972377508,0.212112482853224,0,NA,NA,NA,0,0.336477272727273,0.00599968224524498,1.82256208609272,NA,0.0315912208504801,NA
4365,"Brandon Carr","BAL","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5.82044599303136,0.116926829268293,0.170438247011952,1.72266363118953,8.0021969265794,0,42.8141206602163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4483,"William Hayes","MIA","DL",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5.71369337979094,0.447247386759582,0.0871219512195122,0,0.207519163763066,2.6,14.6549825783972,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4487,"Matthew Slater","NE","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32884592852958,0.05,0.02,0.01,0,0.120796719390744,18.37,0.0361042524005487,0,NA,NA,NA,0,0.0398287345385347,0,0.0882728592162554,NA,0.0270781893004115,NA
71197,"Connor Barwin","NYG","LB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6.32477535301669,0.973042362002567,0.486521181001284,0,1.45956354300385,NA,13.6225930680359,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71217,"Kenny Britt","NE","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138235714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2664567901235,0.3,0.09,0.04,1.7,1.93226748971193,293.697674897119,0,0,NA,NA,NA,0,0,0,0,NA,0.0496433470507545,NA
71251,"Patrick Chung","NE","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,12.8454494773519,0.292627177700348,0.285014228799089,1.25238474672738,5.66282868525896,0.3,54.8185031303358,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71265,"Jared Cook","OAK","TE",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62585,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1706739130435,1.3,0.4,0.2,0,3.41596843143703,598.01612298586,0,0,NA,NA,NA,0,0,0,0,NA,0.0361042524005487,NA
71269,"Michael Crabtree","BAL","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414385714285714,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6499384057971,1.5,0.5,0.2,0,6.38268990463663,821.509292995725,0,0,NA,NA,NA,0,0.0182954545454545,0,0.918850023957834,NA,1.17720164609054,NA
71309,"Graham Gano","CAR","K",70,NA,NA,NA,NA,NA,NA,NA,NA,29.3398621368784,0.653140740362058,8.27010679700409,8.64074132368095,9.26407342206014,2.0436712761875,33.3456917774495,3.1,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2592206511016
71423,"Brian Orakpo","TEN","LB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8.59534494773519,0.858536585365854,0.139800796812749,0.0259760956175299,1.9280250426864,7.1,31.400734206033,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71435,"John Phillips","NO","TE",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.555720653789,NA,NA,NA,NA,0.2555720653789,20.445765230312,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
71441,"Glover Quin","DET","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,19.2923554006969,1.80355400696864,0.92110984632897,2.5904780876494,5.30844621513944,0.5,65.830859419465,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79607,"LeSean McCoy","BUF","RB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19046428571429,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.3169492753623,NA,NA,NA,0,1.44142316949145,377.234472213088,0,0,2.3,0.6,0.2,0,224.610456602221,5.903236481939,985.585238408418,NA,0.757722908093278,NA
79848,"Malcolm Jenkins","PHI","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,15.2539512195122,0.932773519163763,0.800421172453045,1.91132612407513,6.21180421172453,0.6,50.6017529880478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79860,"Matthew Stafford","DET","QB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78116428571429,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.3,12,0.6,578.83206092337,376.365248868778,65.4,203,11.6597994080894,27.3190036172312,4340.27844787899,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,31.7332455779515,1.05967444919434,127.203636961526,33.6778541953232,1.06318244170096,NA
79901,"Vontae Davis","BUF","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7.29547038327526,0.118264014466546,0.0901960784313725,1.67104154809334,8.24298235628913,0,34.1902902675014,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80427,"Darrius Heyward-Bey","PIT","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269214285714286,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61730041152263,0.2,0.05,0.02,0,0.264308641975309,80.5898024691358,0,0,NA,NA,NA,0,2.76523076923077,0.242060330108139,17.7763688104724,NA,0.0361042524005487,NA
80431,"Clay Matthews","GB","LB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,9.46143554006969,0.920020905923345,0.346681844052362,0.256425725668754,2.4838531587934,8,30.3169265793967,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80668,"Captain Munnerlyn","CAR","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1947873799726,4.34185606060606,0.375274621212121,0.0560795454545455,0.447121212121212,3.18677083333333,0.9,15.8773106060606,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81284,"Chase Daniel","CHI","QB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0155776515151515,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,19.9429026750142,10.5984954480115,NA,6.1,0.199598509933775,0.55824917218543,113.666821192053,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2.06173454719693,0.0046286535697173,1.18346430282702,0.590687757909216,0.0722085048010974,NA
81294,"Brian Hoyer","NE","QB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0772642857142857,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.07,0.9,0.03,17.6724702522608,9.0379514603044,50,11.9,0.348692028985507,0.421746376811594,97.7293695652174,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,2.30019744960921,0.0333260869565217,3.69873913043478,1.8,0.0857475994513032,NA
81306,"Brandon Tate","FA","WR",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046236559139785,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28238583410997,NA,NA,NA,0,0.224417520969245,17.6328052190121,0,0,NA,NA,NA,0,0,0,0,NA,0,NA
89756,"Jason McCourty","NE","DB",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8.43762369337979,0.992689895470383,0.466607854297097,1.9405577689243,9.84532726237905,0.9,47.4990039840637,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89758,"Clinton McDonald","DEN","DL",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7.07400722021661,0,0,0,0.486521181001284,NA,13.076714801444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89802,"Ryan Succop","TEN","K",70,NA,NA,NA,NA,NA,NA,NA,NA,27.9469226981782,0.701592700109401,7.9369154334609,7.91803333257933,8.72218720211904,2.53960669021238,33.0341506646972,4.1,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3920289378494
100001,"Falcons","ATL","DST",70,0.500946502057613,10.9558550724638,12.4326304347826,333.836013986014,0.38601083032491,34.7750326086956,0.0998650927487352,2.39344597810566,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002,"Ravens","BAL","DST",70,0.564128943758573,11.0899963768116,16.2247101449275,327.071312217195,0.728068592057762,36.7874420289855,0.337655986509275,3.1475107091861,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003,"Bills","BUF","DST",70,0.487407407407407,7.11440942028985,15.4108586956522,353.062735499794,0.296931407942238,32.7048731884058,0.0980157391793142,2.73210376011423,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004,"Panthers","CAR","DST",70,1.05866941015089,11.1352246376812,13.3816050724638,350.460020567668,0.757761732851986,41.5062028985507,0.348043844856661,3.14977629700143,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100005,"Bears","CHI","DST",70,1.00902606310014,10.36075,11.245634057971,346.040098724805,0.940613718411552,38.0591449275362,0.0998650927487352,3.36480723465017,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006,"Bengals","CIN","DST",70,1.04964334705075,7.35508695652174,13.4729347826087,354.970703414233,0.237545126353791,35.6798876811594,0.135002810567735,2.7313326987149,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007,"Browns","CLE","DST",70,0.600233196159122,7.98269202898551,10.8868369565217,385.594652406417,0.657942238267148,33.8583007246377,0.101714446318156,1.78445978105664,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008,"Cowboys","DAL","DST",70,0.528024691358025,10.7824673913043,12.525231884058,333.772130810366,0.728068592057762,35.0559202898551,0.103563799887577,2.0397953355545,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009,"Broncos","DEN","DST",70,0.990973936899863,9.95875724637681,14.1731920289855,339.868959276018,1.42039711191336,37.5774239130435,0.357290612703766,4.42640171346978,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010,"Lions","DET","DST",70,1.00451303155007,10.1890471014493,15.0064311594203,375.682521596051,0.981046931407942,35.0290797101449,0.527796514896009,2.70069490718705,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011,"Packers","GB","DST",70,0.464842249657064,9.0611884057971,11.5704384057971,369.509987659399,0.267238267148014,41.6758623188406,0.296930860033727,2.58260828177059,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012,"Titans","TEN","DST",70,1.00902606310014,8.4697536231884,11.9807427536232,335.911661867544,0.628249097472924,41.2846123188406,0.333249016301293,2.59538315088053,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013,"Texans","HOU","DST",70,0.496433470507545,9.70752898550725,13.5466630434783,334.283763883176,1.08907942238267,42.0602753623188,0.322861157953907,2.51322227510709,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014,"Colts","IND","DST",70,0.451303155006859,7.66946376811594,11.6152355072464,377.526244343891,0.296931407942238,28.6345905797101,0.899252388982574,1.59346501665873,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015,"Jaguars","JAC","DST",70,0.419711934156379,10.3530072463768,17.1821014492754,305.031900452489,1.08907942238267,46.3649130434783,0.740365373805509,4.79125654450262,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016,"Chiefs","KC","DST",70,0.442277091906721,10.4721231884058,14.3146449275362,348.638547922666,0.981046931407942,31.6888623188406,0.312906127037662,2.58591147072822,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017,"Rams","LAR","DST",70,0.496433470507545,9.25150724637681,15.5271739130435,331.619724393254,1.05938628158845,43.524231884058,0.867318718381113,3.41539742979534,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018,"Raiders","OAK","DST",70,0.442277091906721,9.57369565217391,11.665481884058,376.179675030852,0.38601083032491,33.0386268115942,0.535902192242833,1.57709662065683,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019,"Dolphins","MIA","DST",70,0.559615912208505,8.05416666666667,12.3435036231884,378.122603866722,1.04043321299639,34.236847826087,0.901101742551995,2.96266063779153,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020,"Vikings","MIN","DST",70,0.455816186556927,8.32215217391304,15.5656702898551,300.143854380913,1,41.0941666666667,1.2529904440697,3.5169252736792,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100021,"Patriots","NE","DST",70,1.07292181069959,7.76485507246377,13.2254347826087,313.806923076923,0.579602888086643,43.9088079710145,0.931669477234401,2.25524988100904,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
