"name","pos","season","analyst_-1","analyst_4","analyst_5","analyst_7","analyst_9","trim_name"
"Javorius Allen","RB",2017,59.1,24.59,0,33,34.68,"JAVORIUSALLEN"
"Jaxon Shipley","WR",2015,0,0,0,0,0,"JAXONSHIPLEY"
"Jay Ajayi","RB",2015,182.8,214.68,0,28.5,200.57,"JAYAJAYI"
"Jay Ajayi","RB",2016,182.8,214.68,0,109.8,200.57,"JAYAJAYI"
"Jay Ajayi","RB",2017,182.9,215.43,177.2,198.1,201.53,"JAYAJAYI"
"Jay Cutler","QB",2015,255.32,0,0,298.7,0,"JAYCUTLER"
"Jay Cutler","QB",2016,255.32,0,0,281.74,0,"JAYCUTLER"
"Jay Cutler","QB",2017,255.48,267.868,0,247.74,250.03,"JAYCUTLER"
"Jay Prosch","RB",2015,1,2.64,0,0,3.76,"JAYPROSCH"
"Jay Prosch","RB",2016,1,2.64,0,0,3.76,"JAYPROSCH"
"Jay Prosch","RB",2017,1,2.64,4.3,0,3.19,"JAYPROSCH"
"Jeff Cumberland","TE",2015,0,0,0,45.3,0,"JEFFCUMBERLAND"
"Jeff Cumberland","TE",2016,0,0,0,0,0,"JEFFCUMBERLAND"
"Jeff Cumberland","TE",2017,0,0,0,0,0,"JEFFCUMBERLAND"
"Jeff Driskel","QB",2016,0,0,0,0,0,"JEFFDRISKEL"
"Jeff Driskel","QB",2017,0,0,0,0,0,"JEFFDRISKEL"
"Jeff Heuerman","TE",2015,9,13.32,0,0,11.56,"JEFFHEUERMAN"
"Jeff Heuerman","TE",2016,9,13.32,0,28.6,11.56,"JEFFHEUERMAN"
"Jeff Heuerman","TE",2017,9,14.07,9.4,17.9,13.2,"JEFFHEUERMAN"
"Jeff Janis","WR",2015,7.1,0,0,20.2,6.98,"JEFFJANIS"
"Jeff Janis","WR",2016,7.1,0,0,37.5,6.98,"JEFFJANIS"
"Jeff Janis","WR",2017,7.1,1.3,5.1,8.5,7.31,"JEFFJANIS"
"Jehu Chesson","WR",2017,6.9,7.42,0,7.7,6.73,"JEHUCHESSON"
"Jerell Adams","TE",2016,9.2,0,0,7.7,9.29,"JERELLADAMS"
"Jerell Adams","TE",2017,9.2,3.23,13.3,0,12.99,"JERELLADAMS"
"Jeremy Hill","RB",2015,101.4,52.21,0,191.1,73.43,"JEREMYHILL"
"Jeremy Hill","RB",2016,101.4,52.21,0,164.2,73.43,"JEREMYHILL"
"Jeremy Hill","RB",2017,102.1,54.41,150.4,75.2,73.8,"JEREMYHILL"
"Jeremy Kerley","WR",2015,51.1,0,0,56.9,0,"JEREMYKERLEY"
"Jeremy Kerley","WR",2016,51.1,55.59,0,27.7,54.82,"JEREMYKERLEY"
"Jeremy Kerley","WR",2017,0,0,88.8,0,0,"JEREMYKERLEY"
"Jeremy Langford","RB",2015,14,7.68,0,0,30.98,"JEREMYLANGFORD"
"Jeremy Langford","RB",2016,14,7.68,0,150.5,30.98,"JEREMYLANGFORD"
"Jeremy Langford","RB",2017,0,0,55.7,0,0,"JEREMYLANGFORD"
"Jeremy Maclin","WR",2015,100.9,0,0,126.2,0,"JEREMYMACLIN"
"Jeremy Maclin","WR",2016,100.9,0,0,146.5,0,"JEREMYMACLIN"
"Jeremy Maclin","WR",2017,105.6,116.27,84.7,108.4,111.55,"JEREMYMACLIN"
"Jeremy McNichols","RB",2017,0,0,38.9,0,0,"JEREMYMCNICHOLS"
"Jeremy Ross","WR",2015,0,0,0,0,0,"JEREMYROSS"
"Jeremy Ross","WR",2016,0,0,0,0,7.05,"JEREMYROSS"
"Jeremy Ross","WR",2017,0,0,0,0,0,"JEREMYROSS"
"Jeremy Sprinkle","TE",2017,6.6,0,0,0,6.6,"JEREMYSPRINKLE"
"Jerick McKinnon","RB",2015,21.8,53.98,0,45.4,45.19,"JERICKMCKINNON"
"Jerick McKinnon","RB",2016,21.8,53.98,0,62.2,45.19,"JERICKMCKINNON"
"Jerick McKinnon","RB",2017,21.8,53.97,97.3,57.8,44.9,"JERICKMCKINNON"
"Jermaine Gresham","TE",2015,62.1,59.87,0,36.6,59.28,"JERMAINEGRESHAM"
"Jermaine Gresham","TE",2016,62.1,59.87,0,0,59.28,"JERMAINEGRESHAM"
"Jermaine Gresham","TE",2017,62.6,59.67,58.2,70.6,60.7,"JERMAINEGRESHAM"
"Jermaine Kearse","WR",2015,70,48.35,0,57.6,46.96,"JERMAINEKEARSE"
"Jermaine Kearse","WR",2016,70,48.35,0,61.5,46.96,"JERMAINEKEARSE"
"Jermaine Kearse","WR",2017,50.3,88.7,66.3,47.6,0,"JERMAINEKEARSE"
"Jerome Cunningham","TE",2015,0,0,0,0,0,"JEROMECUNNINGHAM"
"Jerome Cunningham","TE",2016,0,0,0,0,0,"JEROMECUNNINGHAM"
"Jerome Felton","RB",2015,3.4,0,0,0,0,"JEROMEFELTON"
"Jerome Felton","RB",2016,3.4,0,0,0,0,"JEROMEFELTON"
"Jerome Felton","RB",2017,3.4,0,0,0,0,"JEROMEFELTON"
"Jerome Lane","WR",2017,0,0,0,0,0,"JEROMELANE"
"Jerome Simpson","WR",2015,0,0,0,0,0,"JEROMESIMPSON"
"Jerricho Cotchery","WR",2015,0,0,0,58.6,0,"JERRICHOCOTCHERY"
"Jerrod Johnson","QB",2016,0,0,0,0,0,"JERRODJOHNSON"
"Jesse James","TE",2015,68.9,66.94,0,0,63.31,"JESSEJAMES"
"Jesse James","TE",2016,68.9,66.94,0,66.8,63.31,"JESSEJAMES"
"Jesse James","TE",2017,47.5,48.69,69.4,41.9,44.97,"JESSEJAMES"
"Jets","DST",2015,0,0,0,0,0,"JETS"
"Jets","DST",2016,0,0,0,0,0,"JETS"
"Jets","DST",2017,0,0,0,0,0,"JETS"
"Jhurell Pressley","RB",2016,0,0,0,0,0,"JHURELLPRESSLEY"
"Jhurell Pressley","RB",2017,0,0,0,0,0,"JHURELLPRESSLEY"
"Jim Dray","TE",2015,0,0,0,8.7,0,"JIMDRAY"
"Jim Dray","TE",2016,0,0,0,0,0,"JIMDRAY"
"Jim Dray","TE",2017,0,0,0,0,0,"JIMDRAY"
"Jimmy Clausen","QB",2015,0,0,0,0,0,"JIMMYCLAUSEN"
"Jimmy Garoppolo","QB",2015,0.52,3.072,0,20.46,8.574,"JIMMYGAROPPOLO"
"Jimmy Garoppolo","QB",2016,0.52,3.072,0,81.3,9.102,"JIMMYGAROPPOLO"
"Jimmy Garoppolo","QB",2017,0.52,3.032,5.32,16.44,9.106,"JIMMYGAROPPOLO"
"Jimmy Graham","TE",2015,115.2,118.3,0,135.7,119.81,"JIMMYGRAHAM"
"Jimmy Graham","TE",2016,115.2,118.3,0,77.2,119.81,"JIMMYGRAHAM"
"Jimmy Graham","TE",2017,116.2,118.89,103.6,129.5,117.77,"JIMMYGRAHAM"
"Joe Banyard","RB",2015,0,0,0,0,0,"JOEBANYARD"
"Joe Banyard","RB",2016,0,0,0,0,0,"JOEBANYARD"
"Joe Banyard","RB",2017,0,36.91,13.3,0,18.51,"JOEBANYARD"
"Joe Flacco","QB",2015,276.56,283.738,0,279.56,276.652,"JOEFLACCO"
"Joe Flacco","QB",2016,276.56,283.738,0,274.8,274.292,"JOEFLACCO"
"Joe Flacco","QB",2017,276.56,284.012,219.1,282.6,274.208,"JOEFLACCO"
"Joe Kerridge","RB",2016,0,0,0,0,3.73,"JOEKERRIDGE"
"Joe Kerridge","RB",2017,0,0,0,0,3.73,"JOEKERRIDGE"
"Joe Mixon","RB",2017,153.2,151.11,41.5,147.2,146.67,"JOEMIXON"
"Joe Webb","QB",2015,0,0,0,0,0,"JOEWEBB"
"Joe Webb","QB",2016,0,0,0,0,0,"JOEWEBB"
"Joe Webb","QB",2017,0,0,0,0,0,"JOEWEBB"
"Joe Williams","RB",2017,0,0,34,0,0,"JOEWILLIAMS"
"Joel Stave","QB",2016,0,0,0,0,0,"JOELSTAVE"
"Joey Iosefa","RB",2015,0,0,0,0,0,"JOEYIOSEFA"
"John Brown","WR",2015,99.6,100.22,0,117.7,100.25,"JOHNBROWN"
"John Brown","WR",2016,99.6,100.22,0,116.6,100.25,"JOHNBROWN"
"John Brown","WR",2017,100.2,100.54,82.4,98.2,97.53,"JOHNBROWN"
"John Crockett","RB",2017,6.3,0,0,0,0,"JOHNCROCKETT"
"John Kuhn","RB",2015,43.6,0,0,18.1,0,"JOHNKUHN"
"John Kuhn","RB",2016,43.6,14.1,0,0,22.48,"JOHNKUHN"
"John Kuhn","RB",2017,0,0,8.9,0,0,"JOHNKUHN"
"John Phillips","TE",2015,9.8,0,0,0,0,"JOHNPHILLIPS"
"John Phillips","TE",2016,9.8,0,0,0,7.45,"JOHNPHILLIPS"
"John Phillips","TE",2017,9.8,0,0,0,9.8,"JOHNPHILLIPS"
"John Ross","WR",2017,74.9,58.62,97.1,52.1,59.75,"JOHNROSS"
"Johnny Holton","WR",2016,-0.0999999999999999,0,0,0,4.42,"JOHNNYHOLTON"
"Johnny Holton","WR",2017,-0.0999999999999999,2.87,0,0,4.52,"JOHNNYHOLTON"
"Johnny Manziel","QB",2015,0,0,0,71.48,0,"JOHNNYMANZIEL"
"Johnny Manziel","QB",2016,0,0,0,0,0,"JOHNNYMANZIEL"
"Johnny Manziel","QB",2017,0,0,0,0,0,"JOHNNYMANZIEL"
"Joique Bell","RB",2015,10.2,0,0,126.9,0,"JOIQUEBELL"
"Joique Bell","RB",2016,10.2,0,0,0,0,"JOIQUEBELL"
"Joique Bell","RB",2017,10.2,0,0,0,0,"JOIQUEBELL"
"Jonas Gray","RB",2015,0,0,0,0,0,"JONASGRAY"
"Jonathan Grimes","RB",2017,7.4,0,0,0,0,"JONATHANGRIMES"
"Jonathan Krause","WR",2015,0,0,0,0,0,"JONATHANKRAUSE"
"Jonathan Krause","WR",2016,0,0,0,0,0,"JONATHANKRAUSE"
"Jonathan Stewart","RB",2015,112.1,127.5,0,151.6,112.01,"JONATHANSTEWART"
"Jonathan Stewart","RB",2016,112.1,127.5,0,147.2,112.01,"JONATHANSTEWART"
"Jonathan Stewart","RB",2017,112.3,127.39,161,126.7,109.1,"JONATHANSTEWART"
"Jonathan Williams","RB",2016,83.4,69.79,0,24.1,62.87,"JONATHANWILLIAMS"
"Jonathan Williams","RB",2017,0,0,27,0,0,"JONATHANWILLIAMS"
"Jonnu Smith","TE",2017,39.9,15.91,14.9,35.3,24.1,"JONNUSMITH"
"Jordan Cameron","TE",2015,0,0,0,84.5,0,"JORDANCAMERON"
"Jordan Cameron","TE",2016,0,0,0,69.5,0,"JORDANCAMERON"
"Jordan Gay","K",2015,0,0,0,0,0,"JORDANGAY"
"Jordan Gay","K",2016,0,0,0,0,0,"JORDANGAY"
"Jordan Gay","K",2017,0,0,0,0,0,"JORDANGAY"
"Jordan Howard","RB",2016,205.5,207.98,0,70.1,201.88,"JORDANHOWARD"
"Jordan Howard","RB",2017,205.5,207.99,207.7,207.1,205.87,"JORDANHOWARD"
"Jordan Leggett","TE",2017,4.8,7.41,51.3,33.5,12.89,"JORDANLEGGETT"
"Jordan Matthews","WR",2015,102.5,0,0,155.4,0,"JORDANMATTHEWS"
"Jordan Matthews","WR",2016,102.5,0,0,111.7,0,"JORDANMATTHEWS"
"Jordan Matthews","WR",2017,105.5,107.46,100.7,107.7,109.76,"JORDANMATTHEWS"
"Jordan Norwood","WR",2015,8,0,0,0,0,"JORDANNORWOOD"
"Jordan Norwood","WR",2016,8,0,0,8.9,0,"JORDANNORWOOD"
"Jordan Norwood","WR",2017,0,0,0,0,0,"JORDANNORWOOD"
"Jordan Payton","WR",2016,0,2.49,0,0,6.77,"JORDANPAYTON"
"Jordan Payton","WR",2017,0,0,0,0,0,"JORDANPAYTON"
"Jordan Reed","TE",2015,111.9,130.35,0,82.7,119.68,"JORDANREED"
"Jordan Reed","TE",2016,111.9,130.35,0,142.8,119.68,"JORDANREED"
"Jordan Reed","TE",2017,113.6,130.85,132.6,125.5,119.9,"JORDANREED"
"Jordan Taylor","WR",2015,11,0,0,0,0,"JORDANTAYLOR"
"Jordan Taylor","WR",2016,11,0,0,0,16.42,"JORDANTAYLOR"
"Jordan Taylor","WR",2017,49.2,0,28.6,30.5,27.48,"JORDANTAYLOR"
"Jordan Todman","RB",2015,0,0,0,0,0,"JORDANTODMAN"
"Jordan Todman","RB",2016,0,0,0,23.5,0,"JORDANTODMAN"
"Jordan Todman","RB",2017,0,0,0,0,0,"JORDANTODMAN"
"Jordan Westerkamp","WR",2017,0,0,0,0,0,"JORDANWESTERKAMP"
"Jordy Nelson","WR",2015,176.1,181.64,0,0,183.33,"JORDYNELSON"
"Jordy Nelson","WR",2016,176.1,181.64,0,168.5,183.33,"JORDYNELSON"
"Jordy Nelson","WR",2017,175.9,181.31,159.7,188.5,182.9,"JORDYNELSON"
"Jorvorskie Lane","RB",2015,0,0,0,0,0,"JORVORSKIELANE"
"Joseph Randle","RB",2015,0,0,0,0,0,"JOSEPHRANDLE"
"Joseph Randle","RB",2016,0,0,0,0,0,"JOSEPHRANDLE"
"Josh Bellamy","WR",2015,11.7,0,0,0,6.45,"JOSHBELLAMY"
"Josh Bellamy","WR",2016,11.7,0,0,30.5,6.45,"JOSHBELLAMY"
"Josh Bellamy","WR",2017,11.5,31.19,0,4.5,13.47,"JOSHBELLAMY"
"Josh Boyce","WR",2015,0,0,0,0,0,"JOSHBOYCE"
"Josh Boyce","WR",2016,0,0,0,0,0,"JOSHBOYCE"
"Josh Brown","K",2015,0,0,0,0,0,"JOSHBROWN"
"Josh Doctson","WR",2016,80.9,88.68,0,52.6,75.64,"JOSHDOCTSON"
"Josh Doctson","WR",2017,74,88.48,102.4,46.4,68.41,"JOSHDOCTSON"
"Josh Ferguson","RB",2016,2.8,0,0,0,7.1,"JOSHFERGUSON"
"Josh Freeman","QB",2015,0,0,0,0,0,"JOSHFREEMAN"
"Josh Gordon","WR",2015,0,0,0,0,0,"JOSHGORDON"
"Josh Gordon","WR",2016,0,0,0,77.6,0,"JOSHGORDON"
"Josh Gordon","WR",2017,0,0,0,1,1,"JOSHGORDON"
"Josh Hill","TE",2015,43.7,31.26,0,84.8,29.87,"JOSHHILL"
"Josh Hill","TE",2016,43.7,31.26,0,32.6,29.87,"JOSHHILL"
"Josh Hill","TE",2017,45.6,34.25,23.9,27.6,30.73,"JOSHHILL"
"Josh Huff","WR",2015,14.6,0,0,54.6,0,"JOSHHUFF"
"Josh Huff","WR",2016,14.6,0,0,0,7.62,"JOSHHUFF"
"Josh Huff","WR",2017,14.6,0,0,0,0,"JOSHHUFF"
"Josh Johnson","QB",2015,0,0,0,0,0,"JOSHJOHNSON"
"Josh Johnson","QB",2016,0,0,0,0,0,"JOSHJOHNSON"
"Josh Johnson","QB",2017,0,0,0,0,0,"JOSHJOHNSON"
"Josh Lambo","K",2015,0,0,0,0,0,"JOSHLAMBO"
"Josh Lambo","K",2016,0,0,0,0,0,"JOSHLAMBO"
"Josh Lambo","K",2017,0,0,0,0,0,"JOSHLAMBO"
"Josh Malone","WR",2017,7.7,2.99,31.1,0,7.7,"JOSHMALONE"
"Josh McCown","QB",2015,170.4,0,0,177.66,0,"JOSHMCCOWN"
"Josh McCown","QB",2016,170.4,0,0,53.9,0,"JOSHMCCOWN"
"Josh McCown","QB",2017,181.14,125.156,202.38,171.7,166.838,"JOSHMCCOWN"
"Josh Reynolds","WR",2017,24.1,5.11,0,5.4,12.17,"JOSHREYNOLDS"
"Joshua Dobbs","QB",2017,0,0,0,0,0,"JOSHUADOBBS"
"Joshua Perkins","TE",2016,7.8,3.13,0,0,8.9,"JOSHUAPERKINS"
"Joshua Perkins","TE",2017,7.8,0,0,0,0,"JOSHUAPERKINS"
"JuJu Smith-Schuster","WR",2017,40.1,25.1,34.4,30.4,34.47,"JUJUSMITHSCHUSTER"
"Julian Edelman","WR",2015,0,0,0,135.1,0,"JULIANEDELMAN"
"Julian Edelman","WR",2016,0,0,0,120.3,0,"JULIANEDELMAN"
"Julian Edelman","WR",2017,0,0,162.9,0,0,"JULIANEDELMAN"
"Julio Jones","WR",2015,236.2,187.85,0,196.2,205.85,"JULIOJONES"
"Julio Jones","WR",2016,236.2,187.85,0,222.9,205.85,"JULIOJONES"
"Julio Jones","WR",2017,236.2,187.69,183.8,202.7,207.34,"JULIOJONES"
"Julius Thomas","TE",2015,59.4,0,0,69.2,0,"JULIUSTHOMAS"
"Julius Thomas","TE",2016,59.4,0,0,99.7,0,"JULIUSTHOMAS"
"Julius Thomas","TE",2017,59.4,78.21,67.1,82.5,76.02,"JULIUSTHOMAS"
"Justin Blackmon","WR",2015,0,0,0,0,0,"JUSTINBLACKMON"
"Justin Blackmon","WR",2016,0,0,0,0,0,"JUSTINBLACKMON"
"Justin Blackmon","WR",2017,0,0,0,0,0,"JUSTINBLACKMON"
"Justin Davis","RB",2017,0,0,0,0,0,"JUSTINDAVIS"
"Justin Forsett","RB",2015,0,0,0,193.9,0,"JUSTINFORSETT"
"Justin Forsett","RB",2016,0,0,0,0,0,"JUSTINFORSETT"
"Justin Forsett","RB",2017,0,0,0,0,0,"JUSTINFORSETT"
"Justin Hardy","WR",2015,12.7,25.08,0,43.5,28.51,"JUSTINHARDY"
"Justin Hardy","WR",2016,12.7,25.08,0,43.3,28.51,"JUSTINHARDY"
"Justin Hardy","WR",2017,12.7,25.06,71.8,18.1,28.01,"JUSTINHARDY"
"Justin Hunter","WR",2015,67.2,0,0,29.1,0,"JUSTINHUNTER"
"Justin Hunter","WR",2016,67.2,0,0,0,0,"JUSTINHUNTER"
"Justin Hunter","WR",2017,68,9.06,0,7.7,27.47,"JUSTINHUNTER"
"Justin Perillo","TE",2016,0,0,0,0,0,"JUSTINPERILLO"
"Justin Perillo","TE",2017,0,0,0,0,0,"JUSTINPERILLO"
"Justin Tucker","K",2015,0,0,0,0,0,"JUSTINTUCKER"
"Justin Tucker","K",2016,0,0,0,0,0,"JUSTINTUCKER"
"Justin Tucker","K",2017,0,0,0,0,0,"JUSTINTUCKER"
"Juwan Thompson","RB",2015,2.9,0,0,25.5,4.02,"JUWANTHOMPSON"
"Juwan Thompson","RB",2016,2.9,0,0,0,4.02,"JUWANTHOMPSON"
"Juwan Thompson","RB",2017,0,0,0,0,0,"JUWANTHOMPSON"
"KaDeem Carey","RB",2015,2.8,0,0,28.6,10.88,"KADEEMCAREY"
"KaDeem Carey","RB",2016,2.8,0,0,43.8,10.88,"KADEEMCAREY"
"KaDeem Carey","RB",2017,2.3,0,17.2,0,1.05,"KADEEMCAREY"
"Kai Forbath","K",2015,0,0,0,0,0,"KAIFORBATH"
"Kai Forbath","K",2016,0,0,0,0,0,"KAIFORBATH"
"Kai Forbath","K",2017,0,0,0,0,0,"KAIFORBATH"
"Kaimi Fairbairn","K",2017,0,0,0,0,0,"KAIMIFAIRBAIRN"
"Kalif Raymond","WR",2016,0,0,0,0,8.35,"KALIFRAYMOND"
"Kalif Raymond","WR",2017,0,0,0,0,0,"KALIFRAYMOND"
"Kamar Aiken","WR",2017,67.2,25.13,34,41.6,43.05,"KAMARAIKEN"
"Kapri Bibbs","RB",2015,7.1,0,0,0,0,"KAPRIBIBBS"
"Kapri Bibbs","RB",2016,7.1,0,0,0,0,"KAPRIBIBBS"
"Kapri Bibbs","RB",2017,7.1,0,0,0,0,"KAPRIBIBBS"
"Kareem Hunt","RB",2017,157.9,172.35,40,159.2,161.03,"KAREEMHUNT"
"Karlos Williams","RB",2015,0,0,0,27.6,0,"KARLOSWILLIAMS"
"Karlos Williams","RB",2016,0,0,0,0,0,"KARLOSWILLIAMS"
"Karlos Williams","RB",2017,0,0,0,0,0,"KARLOSWILLIAMS"
"Kasen Williams","WR",2015,0,2.5,0,0,16.52,"KASENWILLIAMS"
"Kasen Williams","WR",2016,0,2.5,0,0,16.52,"KASENWILLIAMS"
"Kasen Williams","WR",2017,0,11.8,0,0,0,"KASENWILLIAMS"
"KD Cannon","WR",2017,0,0,0,0,0,"KDCANNON"
"Keenan Allen","WR",2015,130,0,0,127.6,0,"KEENANALLEN"
"Keenan Allen","WR",2016,130,0,0,186,0,"KEENANALLEN"
"Keenan Allen","WR",2017,129.4,125.39,139.2,133.6,127.09,"KEENANALLEN"
"Keenan Reynolds","WR",2017,0,0,0,0,0,"KEENANREYNOLDS"
"Keith Marshall","RB",2016,0,0,0,0,0,"KEITHMARSHALL"
"Keith Marshall","RB",2017,0,0,0,0,0,"KEITHMARSHALL"
"Keith Mumphery","WR",2017,0,0,0,0,0,"KEITHMUMPHERY"
"Keith Smith","RB",2016,1.7,0,0,0,4.23,"KEITHSMITH"
"Keith Smith","RB",2017,1.7,0,0,0,4.23,"KEITHSMITH"
"Keith Wenning","QB",2015,0,0,0,0,0,"KEITHWENNING"
"Keith Wenning","QB",2016,0,0,0,0,0,"KEITHWENNING"
"Keith Wenning","QB",2017,0,0,0,0,0,"KEITHWENNING"
"Kellen Clemens","QB",2015,0,0,0,0,0,"KELLENCLEMENS"
"Kellen Clemens","QB",2016,0,0,0,0,0,"KELLENCLEMENS"
"Kellen Clemens","QB",2017,0,0,2.56,0,0,"KELLENCLEMENS"
"Kellen Davis","TE",2015,0,0,0,0,0,"KELLENDAVIS"
"Kellen Davis","TE",2016,0,0,0,0,0,"KELLENDAVIS"
"Kellen Davis","TE",2017,0,0,0,0,0,"KELLENDAVIS"
"Kellen Moore","QB",2015,0.6,2.31,0,0,6.292,"KELLENMOORE"
"Kellen Moore","QB",2016,0.6,2.31,0,0,6.438,"KELLENMOORE"
"Kellen Moore","QB",2017,0,0,3.42,0,0,"KELLENMOORE"
"Kelvin Benjamin","WR",2015,135.8,137.67,0,0,132.68,"KELVINBENJAMIN"
"Kelvin Benjamin","WR",2016,135.8,137.67,0,115.2,132.68,"KELVINBENJAMIN"
"Kelvin Benjamin","WR",2017,135.8,137.54,113.4,140.5,133.37,"KELVINBENJAMIN"
"Kelvin Taylor","RB",2017,0,0,0,0,0,"KELVINTAYLOR"
"Kenbrell Thompkins","WR",2015,26.1,0,0,0,26.1,"KENBRELLTHOMPKINS"
"Kenbrell Thompkins","WR",2016,26.1,0,0,0,0,"KENBRELLTHOMPKINS"
"Kenbrell Thompkins","WR",2017,22.6,0,0,0,0,"KENBRELLTHOMPKINS"
"Kendall Gaskins","RB",2015,0,0,0,0,0,"KENDALLGASKINS"
"Kendall Hunter","RB",2015,0,0,0,0,0,"KENDALLHUNTER"
"Kendall Hunter","RB",2016,0,0,0,0,0,"KENDALLHUNTER"
"Kendall Wright","WR",2015,75.4,0,0,112.7,0,"KENDALLWRIGHT"
"Kendall Wright","WR",2016,75.4,0,0,55.6,0,"KENDALLWRIGHT"
"Kendall Wright","WR",2017,114.6,80.79,58,69.6,86.5,"KENDALLWRIGHT"
"Kenjon Barner","RB",2015,32.8,0,0,0,0,"KENJONBARNER"
"Kenjon Barner","RB",2016,32.8,0,0,8.8,0,"KENJONBARNER"
"Kenjon Barner","RB",2017,32.9,0,0,0,0,"KENJONBARNER"
"Kennard Backman","TE",2017,0,0,0,0,0,"KENNARDBACKMAN"
"Kenneth Dixon","RB",2016,0,0,0,74.2,0,"KENNETHDIXON"
"Kenneth Dixon","RB",2017,0,0,0,0,0,"KENNETHDIXON"
"Kenneth Farrow","RB",2017,7.2,0,32.4,0,13.72,"KENNETHFARROW"
"Kenny Bell","WR",2016,0,0,0,0,0,"KENNYBELL"
"Kenny Britt","WR",2015,112.7,0,0,101.8,0,"KENNYBRITT"
"Kenny Britt","WR",2016,112.7,0,0,74.7,0,"KENNYBRITT"
"Kenny Britt","WR",2017,99,114.7,116.2,121.6,109.73,"KENNYBRITT"
"Kenny Golladay","WR",2017,95.5,93.78,26.2,65.7,78.59,"KENNYGOLLADAY"
"Kenny Lawler","WR",2016,0,0,0,0,0,"KENNYLAWLER"
"Kenny Lawler","WR",2017,0,0,0,0,0,"KENNYLAWLER"
"Kenny Stills","WR",2015,88.6,92.53,0,102.9,89.35,"KENNYSTILLS"
"Kenny Stills","WR",2016,88.6,92.53,0,66.5,89.35,"KENNYSTILLS"
"Kenny Stills","WR",2017,88.7,92.85,106.6,108,90.71,"KENNYSTILLS"
"Kenyan Drake","RB",2016,27.8,49.95,0,29.1,29.58,"KENYANDRAKE"
"Kenyan Drake","RB",2017,27.8,50.14,27.8,17.8,26.57,"KENYANDRAKE"
"Kerwynn Williams","RB",2015,39.4,14.79,0,0,21.18,"KERWYNNWILLIAMS"
"Kerwynn Williams","RB",2016,39.4,14.79,0,0,21.18,"KERWYNNWILLIAMS"
"Kerwynn Williams","RB",2017,75.6,39.23,42.4,46.4,40.48,"KERWYNNWILLIAMS"
"Keshawn Martin","WR",2015,12.2,0,0,0,0,"KESHAWNMARTIN"
"Keshawn Martin","WR",2016,12.2,0,0,0,0,"KESHAWNMARTIN"
"Keshawn Martin","WR",2017,0,0,0,0,0,"KESHAWNMARTIN"
"Kevin Hogan","QB",2016,0,0,0,0,15.316,"KEVINHOGAN"
"Kevin Hogan","QB",2017,0,0,9.3,0,15.316,"KEVINHOGAN"
"Kevin Norwood","WR",2015,0,0,0,0,0,"KEVINNORWOOD"
"Kevin Norwood","WR",2016,0,0,0,0,0,"KEVINNORWOOD"
"Kevin Norwood","WR",2017,0,0,0,0,0,"KEVINNORWOOD"
"Kevin Smith","WR",2015,0,0,0,0,0,"KEVINSMITH"
"Kevin Smith","WR",2016,0,0,0,0,0,"KEVINSMITH"
"Kevin White","WR",2015,65.4,90.95,0,34.7,75.68,"KEVINWHITE"
"Kevin White","WR",2016,65.4,90.95,0,112.8,75.68,"KEVINWHITE"
"Kevin White","WR",2017,86.1,98.71,91.6,103.5,94.06,"KEVINWHITE"
"Keyarris Garrett","WR",2016,0,0,0,0,0,"KEYARRISGARRETT"
"Khari Lee","TE",2015,4.7,0,0,0,0,"KHARILEE"
"Khari Lee","TE",2016,4.7,0,0,0,4.7,"KHARILEE"
"Khari Lee","TE",2017,4.7,0,0,0,0,"KHARILEE"
"Khiry Robinson","RB",2015,11.3,0,0,35.6,0,"KHIRYROBINSON"
"Khiry Robinson","RB",2016,11.3,0,0,0,0,"KHIRYROBINSON"
"Khiry Robinson","RB",2017,11.3,0,0,0,0,"KHIRYROBINSON"
"Kirk Cousins","QB",2015,323.28,334.446,0,188.9,322.062,"KIRKCOUSINS"
"Kirk Cousins","QB",2016,323.28,334.446,0,320.1,319.874,"KIRKCOUSINS"
"Kirk Cousins","QB",2017,323.24,335.03,263.66,307.48,319.894,"KIRKCOUSINS"
"Knile Davis","RB",2015,3.3,0,0,81.9,0,"KNILEDAVIS"
"Knile Davis","RB",2016,3.3,0,0,0,0,"KNILEDAVIS"
"Knile Davis","RB",2017,0,0,18.4,0,0,"KNILEDAVIS"
"Kolby Listenbee","WR",2017,0,0,0,0,0,"KOLBYLISTENBEE"
"Krishawn Hogan","WR",2017,0,0,0,0,0,"KRISHAWNHOGAN"
"Kyle Juszczyk","RB",2015,35,0,0,16.8,0,"KYLEJUSZCZYK"
"Kyle Juszczyk","RB",2016,35,0,0,0,0,"KYLEJUSZCZYK"
"Kyle Juszczyk","RB",2017,35.1,50.45,21.9,42.2,37.78,"KYLEJUSZCZYK"
"Kyle Rudolph","TE",2015,112.9,113.69,0,89.5,110.02,"KYLERUDOLPH"
"Kyle Rudolph","TE",2016,112.9,113.69,0,76.2,110.02,"KYLERUDOLPH"
"Kyle Rudolph","TE",2017,112.7,113.77,129.9,106.6,110.28,"KYLERUDOLPH"
"Kyle Sloter","QB",2017,0,0,0,0,0,"KYLESLOTER"
"Ladarius Green","TE",2015,0,0,0,62.9,0,"LADARIUSGREEN"
"Ladarius Green","TE",2016,0,0,0,27.5,0,"LADARIUSGREEN"
"Ladarius Green","TE",2017,0,0,0,0,0,"LADARIUSGREEN"
