"player_id","trim_name","player_name","position","status","draft_year","years_played","gsis_id"
2552629,"FRANKCLARK","Frank Clark","DE","ACT",2014,4,"00-0032210"
2552631,"JAVORIUSALLEN","Javorius Allen","RB","ACT",2014,4,"00-0031577"
2552633,"JESSEJAMES","Jesse James","TE","ACT",2014,4,"00-0032135"
2552634,"JOEYIOSEFA","Joey Iosefa","RB","RET",2015,2,"00-0032122"
2552635,"MATTJONES","Matt Jones","RB","ACT",2014,4,NA
2552636,"MICHAELBURTON","Michael Burton","FB","ACT",2014,4,"00-0031595"
2552637,"OBUMGWACHAM","Obum Gwacham","LB","ACT",2014,4,"00-0031614"
2552643,"BRYANBENNETT","Bryan Bennett","QB","RET",2015,1,NA
2552647,"MARCUSMURPHY","Marcus Murphy","RB","ACT",2015,3,"00-0031959"
2552651,"KAELINCLAY","Kaelin Clay","WR","ACT",2014,4,"00-0032115"
2552652,"CHRISCONLEY","Chris Conley","WR","ACT",2014,4,"00-0032128"
2552654,"GEREMYDAVIS","Geremy Davis","WR","ACT",2014,4,"00-0031953"
2552656,"JJNELSON","JJ Nelson","WR","ACT",2014,4,"00-0032112"
2552657,"DEANDREWWHITE","DeAndrew White","WR","ACT",2016,2,"00-0031511"
2552666,"CHAZGREEN","Chaz Green","OT","ACT",2014,4,NA
2552668,"MITCHMORSE","Mitch Morse","OG","ACT",2014,4,NA
2552670,"ANGELOBLACKSON","Angelo Blackson","DE","ACT",2014,4,"00-0032107"
2552672,"MARCUSHARDISON","Marcus Hardison","DT","ACT",2015,3,"00-0032169"
2552674,"RAKEEMNUNEZROCHES","Rakeem NunezRoches","DE","ACT",2014,4,"00-0031957"
2552676,"DARIUSPHILON","Darius Philon","DE","ACT",2014,4,"00-0032116"
2552678,"DEONSIMON","Deon Simon","DT","ACT",2016,2,"00-0031620"
2552680,"NEIRONBALL","Neiron Ball","LB","RET",2015,2,NA
2552682,"XZAVIERDICKSON","Xzavier Dickson","LB","RET",2015,1,NA
2552684,"MARKNZEOCHA","Mark Nzeocha","OLB","ACT",2014,4,"00-0031961"
2552686,"DAMIENWILSON","Damien Wilson","LB","ACT",2014,4,"00-0032215"
2552689,"RONALDDARBY","Ronald Darby","CB","ACT",2014,4,"00-0032195"
2552690,"DURELLESKRIDGE","Durell Eskridge","CB","RET",2015,2,NA
2552696,"JAMESSAMPLE","James Sample","CB","RET",2015,2,NA
2552697,"JERMAINEWHITEHEAD","Jermaine Whitehead","SAF","ACT",2016,2,"00-0031512"
2552701,"JOECARDONA","Joe Cardona","LS","ACT",2014,4,NA
2552711,"BRADLEYPINION","Bradley Pinion","P","ACT",2014,4,NA
2552714,"SAMJONES","Sam Jones","C","ACT",2014,4,NA
2552730,"BRIANPETERS","Brian Peters","LB","ACT",2015,3,"00-0031491"
2552733,"MICHAELBENNETT","Michael Bennett","DT","ACT",2014,4,"00-0032154"
2553112,"JASONMYERS","Jason Myers","K","ACT",2014,4,"00-0031492"
2553117,"JARRYDHAYNE","Jarryd Hayne","RB","RET",2015,1,"00-0031493"
2553122,"JOSHFRANCIS","Josh Francis","LB","RET",2015,1,NA
2553191,"JOEDONDUNCAN","Joe Don Duncan","RB","RET",2015,1,NA
2553208,"KARLSCHMITZ","Karl Schmitz","P","RET",2015,1,NA
2553234,"DEXTERMCDONALD","Dexter McDonald","CB","ACT",2014,4,"00-0032212"
2553236,"JAKERODGERS","Jake Rodgers","OT","ACT",2017,1,NA
2553266,"TRAYWALKER","Tray Walker","CB","RET",2015,1,NA
2553282,"BABATUNDEAIYEGBUSI","Babatunde Aiyegbusi","OL","RET",2015,1,NA
2553289,"EVANSPENCER","Evan Spencer","WR","RET",2015,2,NA
2553292,"KENNARDBACKMAN","Kennard Backman","TE","RET",2015,2,NA
2553310,"EFEOBADA","Efe Obada","DE","ACT",2017,1,"00-0031500"
2553316,"SHAYONGREEN","Shayon Green","LB","RET",2015,1,NA
2553318,"JAMESOSHAUGHNESSY","James OShaughnessy","TE","ACT",2014,4,"00-0031951"
2553332,"CODYWICHMANN","Cody Wichmann","OG","ACT",2015,3,NA
2553346,"KRISTJANSOKOLI","Kristjan Sokoli","OG","ACT",2016,2,"00-0031618"
2553348,"JORDANBERRY","Jordan Berry","P","ACT",2014,4,"00-0031502"
2553353,"DARRYLROBERTS","Darryl Roberts","CB","ACT",2014,4,"00-0031628"
2553431,"DANTEFOWLER","Dante Fowler","DE","ACT",2014,4,"00-0032052"
2553432,"KEVINWHITE","Kevin White","WR","ACT",2014,4,"00-0031545"
2553433,"MARIOEDWARDS","Mario Edwards","DE","ACT",2014,4,"00-0032265"
2553435,"DAVIDJOHNSON","David Johnson","RB","ACT",2014,4,"00-0032187"
2553435,"DAVIDJOHNSON","David Johnson","RB","ACT",2014,4,"00-0032187"
2553436,"JOHNMILLER","John Miller","OG","ACT",2014,4,NA
2553437,"RODNEYGUNTER","Rodney Gunter","DT","ACT",2014,4,"00-0032131"
2553439,"MIKEDAVIS","Mike Davis","RB","ACT",2014,4,"00-0032063"
2553440,"TREJACKSON","Tre Jackson","OL","RET",2015,2,NA
2553441,"DAVIDMAYO","David Mayo","LB","ACT",2014,4,"00-0031596"
2553442,"DJALEXANDER","DJ Alexander","LB","ACT",2014,4,"00-0031950"
2553444,"TEVINMITCHEL","Tevin Mitchel","CB","ACT",2016,2,"00-0032066"
2553445,"TONYSTEWARD","Tony Steward","LB","RET",2015,2,NA
2553446,"MALCOLMJOHNSON","Malcolm Johnson","RB","ACT",2015,3,"00-0032068"
2553449,"RESHARDCLIETT","Reshard Cliett","OLB","ACT",2016,2,"00-0031616"
2553450,"ANTHONYMORRIS","Anthony Morris","OL","RET",2015,1,NA
2553451,"NEALSTERLING","Neal Sterling","TE","ACT",2014,4,"00-0032120"
2553452,"AUSTINREITER","Austin Reiter","C","ACT",2015,3,NA
2553453,"ANDREDEBOSE","Andre Debose","WR","RET",2015,2,NA
2553454,"GEOFFSWAIM","Geoff Swaim","TE","ACT",2014,4,"00-0032141"
2553456,"AKEEMKING","Akeem King","DB","ACT",2015,3,"00-0031630"
2553457,"TREVORSIEMIAN","Trevor Siemian","QB","ACT",2014,4,"00-0032156"
2553458,"TAUREANNIXON","Taurean Nixon","CB","ACT",2017,1,"00-0032157"
2553459,"JOSHFURMAN","Josh Furman","CB","RET",2015,1,NA
2553460,"DENZELLEGOOD","Denzelle Good","OT","ACT",2014,4,NA
2553461,"CHRISTIANRINGO","Christian Ringo","DT","ACT",2015,3,"00-0031615"
2553462,"JOSHROBINSON","Josh Robinson","RB","RET",2015,1,"00-0031611"
2553464,"MATTWELLS","Matt Wells","LB","RET",2015,2,NA
2553466,"ISSACBLAKENEY","Issac Blakeney","WR","RET",2015,2,NA
2553467,"QUANBRAY","Quan Bray","WR","ACT",2014,4,"00-0031514"
2553468,"DIANDRECAMPBELL","DiAndre Campbell","WR","RET",2015,2,NA
2553469,"DONALDCELISCAR","Donald Celiscar","CB","RET",2015,1,NA
2553471,"CODYGALEA","Cody Galea","LB","RET",2015,1,NA
2553473,"PATRICKMILLER","Patrick Miller","OL","RET",2015,1,NA
2553474,"JOSHMITCHELL","Josh Mitchell","CB","RET",2015,1,NA
2553475,"MARCUSRUSH","Marcus Rush","LB","ACT",2017,1,"00-0031509"
2553477,"JUSTINSINZ","Justin Sinz","TE","RET",2015,1,NA
2553480,"DYLANTHOMPSON","Dylan Thompson","QB","RET",2015,2,NA
2553481,"BRANDONVITABILE","Brandon Vitabile","OL","RET",2015,1,NA
2553482,"REGGIEBELL","Reggie Bell","WR","RET",2015,2,NA
2553483,"TONYJONES","Tony Jones","WR","RET",2015,1,NA
2553484,"DEVINMAHINA","Devin Mahina","TE","RET",2015,1,NA
2553485,"TYLERRUTENBECK","Tyler Rutenbeck","WR","RET",2015,1,NA
2553486,"TREYWILLIAMS","Trey Williams","RB","ACT",2017,1,"00-0031531"
2553488,"JONATHANANDERSON","Jonathan Anderson","LB","ACT",2014,4,"00-0031902"
2553489,"ZAIREANDERSON","Zaire Anderson","LB","ACT",2015,3,"00-0031696"
2553491,"QUMAINBLACK","Qumain Black","CB","RET",2015,1,NA
2553493,"BRIANBLECHEN","Brian Blechen","LB","RET",2015,2,NA
2553494,"JAVESSBLUE","Javess Blue","WR","RET",2015,1,NA
2553495,"ALBOND","Al Bond","OL","RET",2015,2,NA
2553497,"KYLEBRINDZA","Kyle Brindza","K","RET",2015,1,NA
2553498,"CLAYBURTON","Clay Burton","TE","RET",2015,1,NA
2553499,"DAMIEREBYRD","Damiere Byrd","WR","ACT",2015,3,"00-0031868"
2553500,"BRYCECALLAHAN","Bryce Callahan","CB","ACT",2014,4,"00-0031904"
2553501,"SHANECARDEN","Shane Carden","QB","RET",2015,1,NA
2553503,"TYSONCHANDLER","Tyson Chandler","OL","RET",2015,1,NA
2553504,"MARQUEZCLARK","Marquez Clark","WR","RET",2015,1,NA
2553505,"LAELCOLLINS","Lael Collins","OT","ACT",2014,4,NA
2553509,"ADRIANCOXSON","Adrian Coxson","WR","RET",2015,1,NA
2553510,"ROBCRISP","Rob Crisp","OL","RET",2015,2,NA
2553513,"TAVARUSDANTZLER","Tavarus Dantzler","LB","RET",2015,1,NA
2553514,"ANDREDAVIS","Andre Davis","WR","RET",2015,2,NA
2553515,"DYSHAWNDAVIS","Dyshawn Davis","LB","RET",2015,1,NA
2553516,"DILLONDAY","Dillon Day","C","ACT",2017,1,NA
2553519,"KURTISDRUMMOND","Kurtis Drummond","DB","ACT",2014,4,"00-0031919"
2553520,"NICKEASTON","Nick Easton","C","ACT",2014,4,NA
2553521,"FABBIANSEBBELE","Fabbians Ebbele","OL","RET",2015,1,NA
2553524,"BEAUGARDNER","Beau Gardner","TE","RET",2015,1,NA
2553527,"DEONTAYGREENBERRY","Deontay Greenberry","WR","RET",2015,1,NA
2553528,"LADARIUSGUNTER","LaDarius Gunter","CB","ACT",2014,4,"00-0031829"
2553531,"JUSTINHAMILTON","Justin Hamilton","DT","ACT",2015,3,"00-0031636"
2553532,"RAYHAMILTON","Ray Hamilton","TE","RET",2015,1,NA
2553533,"ALONZOHARRIS","Alonzo Harris","RB","RET",2015,1,"00-0031830"
2553534,"NICKHARWELL","Nick Harwell","WR","RET",2015,1,NA
2553535,"WARRENHERRING","Warren Herring","DL","RET",2015,1,NA
2553536,"TROYHILL","Troy Hill","CB","ACT",2015,3,"00-0031785"
2553537,"LAVONHOOKS","Lavon Hooks","DE","ACT",2017,1,"00-0031832"
2553538,"ANDREWHUDSON","Andrew Hudson","LB","RET",2015,1,NA
2553539,"JIMMIEHUNT","Jimmie Hunt","WR","RET",2015,1,NA
2553541,"EDWINJACKSON","Edwin Jackson","LB","RET",2015,3,NA
2553542,"CHRISJASPERSE","Chris Jasperse","OL","RET",2015,1,NA
2553543,"ANTHONYJEFFERSON","Anthony Jefferson","CB","RET",2015,1,NA
2553544,"CAMERONJEFFERSON","Cameron Jefferson","OT","ACT",2017,1,NA
2553545,"ISAIAHJOHNSON","Isaiah Johnson","DB","ACT",2016,2,"00-0031657"
2553546,"VERNONJOHNSON","Vernon Johnson","WR","RET",2015,1,NA
2553547,"ANDRAEKIRK","Andrae Kirk","LB","RET",2015,1,NA
2553548,"JAKEKUMEROW","Jake Kumerow","WR","ACT",2017,1,"00-0031787"
2553549,"ALEXLEWIS","Alex Lewis","OT","ACT",2014,4,NA
2553550,"BJLARSEN","BJ Larsen","DL","RET",2015,1,NA
2553551,"PAULLASIKE","Paul Lasike","RB","RET",2015,2,"00-0031706"
2553552,"KHARILEE","Khari Lee","TE","ACT",2014,4,"00-0031922"
2553553,"MIKELEE","Mike Lee","CB","RET",2015,2,NA
2553554,"MATTLENGEL","Matt Lengel","TE","ACT",2015,3,"00-0031788"
2553555,"TYLONG","Ty Long","K","RET",2015,1,NA
2553557,"DENNISKELLY","Dennis Kelly","LS","ACT",2016,2,NA
2553560,"CASEYKREITER","Casey Kreiter","C","ACT",2015,3,NA
2553561,"JUSTINMANTON","Justin Manton","K","RET",2015,1,NA
2553562,"DEANMARLOWE","Dean Marlowe","SAF","ACT",2015,3,"00-0031870"
2553563,"GABEMARTIN","Gabe Martin","LB","RES",2016,2,NA
2553564,"JOEYMBU","Joey Mbu","DT","ACT",2016,2,NA
2553565,"SHANEMCDERMOTT","Shane McDermott","OL","RET",2015,2,NA
2553566,"MIKEMCFARLAND","Mike McFarland","TE","RET",2015,2,NA
2553567,"CAMERONMCLEOD","Cameron McLeod","DL","RET",2015,1,NA
2553568,"CAMERONMEREDITH","Cameron Meredith","WR","ACT",2014,4,"00-0031912"
2553570,"DARRIANMILLER","Darrian Miller","OL","RET",2015,1,NA
2553572,"STEVEMILLER","Steve Miller","DL","RET",2015,1,NA
2553573,"CHUKANDULUE","Chuka Ndulue","DL","RET",2015,2,NA
2553574,"MERRILLNOEL","Merrill Noel","CB","RET",2015,1,NA
2553575,"LEVINORWOOD","Levi Norwood","WR","RET",2015,2,NA
2553576,"TOMOBARSKI","Tom Obarski","K","RET",2015,2,NA
2553578,"DAMIANPARMS","Damian Parms","DB","ACT",2017,1,"00-0031678"
2553579,"NICKPERRY","Nick Perry","CB","RET",2015,2,NA
2553581,"DANPETTINATO","Dan Pettinato","DL","RET",2015,2,NA
2553582,"CASEYPIERCE","Casey Pierce","TE","RET",2015,2,NA
2553583,"OLSENPIERRE","Olsen Pierre","DE","ACT",2015,3,"00-0031914"
2553585,"TERRANCEPLUMMER","Terrance Plummer","LB","RET",2015,2,NA
2553587,"FLOYDRAVEN","Floyd Raven","CB","RET",2015,2,NA
2553588,"TERRYREDDEN","Terry Redden","DL","RET",2015,1,NA
2553589,"CEDRICREED","Cedric Reed","DL","RET",2015,2,NA
2553590,"MARCUSREED","Marcus Reed","OL","RET",2015,1,NA
2553591,"TREVORROACH","Trevor Roach","LB","RET",2015,2,NA
2553592,"KYLEROBERTS","Kyle Roberts","OL","RET",2015,2,NA
2553593,"JOELROSS","Joel Ross","CB","RET",2015,2,NA
2553597,"DEANTESAUNDERS","DeAnte Saunders","CB","RET",2015,1,NA
2553599,"JAXONSHIPLEY","Jaxon Shipley","WR","RET",2015,2,NA
2553600,"JAMEILLSHOWERS","Jameill Showers","DB","ACT",2017,1,"00-0031755"
2553601,"CHADSLADE","Chad Slade","OG","ACT",2016,2,NA
2553602,"JAKESMITH","Jake Smith","OL","RET",2015,1,NA
2553604,"BRIANSUITE","Brian Suite","CB","RET",2015,1,NA
2553605,"AJTARPLEY","AJ Tarpley","LB","RET",2015,1,NA
2553606,"JORDANTAYLOR","Jordan Taylor","WR","ACT",2015,3,"00-0031697"
2553608,"CAMTHOMAS","Cam Thomas","CB","RET",2015,1,NA
2553609,"CARLOSTHOMPSON","Carlos Thompson","LB","RES",2016,2,"00-0031929"
2553610,"JOHNTIMU","John Timu","LB","ACT",2014,4,"00-0031915"
2553612,"VALERIANUMEEZEOKE","Valerian UmeEzeoke","OL","RET",2015,2,NA
2553613,"BRIANVOGLER","Brian Vogler","TE","RET",2015,1,NA
2553614,"ZACKWAGENMANN","Zack Wagenmann","LB","RET",2015,2,NA
2553616,"JOSHWATSON","Josh Watson","DL","RET",2015,1,NA
2553618,"BRANDONWEGHER","Brandon Wegher","RB","RET",2015,2,NA
2553619,"MARKWEISMAN","Mark Weisman","RB","RET",2015,1,NA
2553620,"KEVINWHITE","Kevin White","CB","RET",2015,2,"00-0031545"
2553621,"LUCKYWHITEHEAD","Lucky Whitehead","WR","ACT",2015,3,"00-0031757"
2553622,"MATTWILE","Matt Wile","P","ACT",2017,1,NA
2553623,"DESHAWNWILLIAMS","DeShawn Williams","DT","ACT",2016,2,"00-0031795"
2553624,"ERIKWILLIAMS","Erik Williams","DL","RET",2015,1,NA
2553626,"JULIANWILSON","Julian Wilson","CB","RET",2015,2,NA
2553627,"TORRIANWILSON","Torrian Wilson","OL","RET",2015,1,NA
2553628,"CAMWORTHY","Cam Worthy","WR","RET",2015,1,NA
2553629,"DYLANWYNN","Dylan Wynn","DL","RET",2015,2,NA
2553630,"SHANEWYNN","Shane Wynn","WR","ACT",2015,3,"00-0031684"
2553631,"ZACHZENNER","Zach Zenner","RB","ACT",2014,4,"00-0031665"
2553632,"DAVIDANDREWS","David Andrews","C","ACT",2014,4,NA
2553633,"THURSTONARMBRISTER","Thurston Armbrister","LB","ACT",2015,3,"00-0031729"
2553634,"DAMARRAULTMAN","Damarr Aultman","WR","RET",2015,1,NA
2553635,"DEIONBARNES","Deion Barnes","DL","RET",2016,1,NA
2553635,"DEIONBARNES","Deion Barnes","LB","RET",2015,2,NA
2553637,"JUSTINCOLEMAN","Justin Coleman","CB","ACT",2014,4,"00-0031796"
2553639,"JUSTINCURRIE","Justin Currie","LB","ACT",2016,2,"00-0031738"
2553641,"DAVARISDANIELS","DaVaris Daniels","WR","RET",2015,1,NA
2553643,"SEANDONNELLY","Sean Donnelly","OL","RET",2015,1,NA
2553644,"RAYDREW","Ray Drew","DL","RET",2015,2,NA
2553645,"CODYFAJARDO","Cody Fajardo","QB","RET",2015,1,NA
2553646,"TOMFARNIOK","Tom Farniok","OL","RET",2015,1,NA
2553647,"COLEFARRAND","Cole Farrand","LB","RET",2015,1,NA
2553649,"DEVINGARDNER","Devin Gardner","WR","RET",2015,1,NA
2553650,"COREYGRANT","Corey Grant","RB","ACT",2014,4,"00-0031731"
2553651,"JIMMYHALL","Jimmy Hall","CB","RET",2016,1,NA
2553651,"JIMMYHALL","Jimmy Hall","LB","RET",2015,1,NA
2553653,"JOSHHARPER","Josh Harper","WR","RET",2015,1,NA
2553655,"ANTHONYHARRIS","Anthony Harris","SAF","ACT",2014,4,"00-0031799"
2553656,"TAYLORHEINICKE","Taylor Heinicke","QB","ACT",2015,3,"00-0031800"
2553657,"NEVILLEHEWITT","Neville Hewitt","LB","ACT",2014,4,"00-0031740"
2553658,"GABEHOLMES","Gabe Holmes","TE","ACT",2015,3,"00-0031884"
2553661,"JIMMYJEAN","Jimmy Jean","CB","RET",2015,1,NA
2553662,"GUSJOHNSON","Gus Johnson","RB","RET",2015,2,NA
2553663,"CHRISTIONJONES","Christion Jones","WR","RET",2015,1,NA
2553664,"TAIWANJONES","Taiwan Jones","LB","RET",2015,2,"00-0028063"
2553665,"BRANDONKING","Brandon King","DB","ACT",2014,4,"00-0031856"
2553666,"NIGELKING","Nigel King","WR","RET",2015,1,NA
2553667,"MATTLACOSSE","Matt LaCosse","TE","ACT",2015,3,"00-0031744"
2553668,"JORDANLESLIE","Jordan Leslie","WR","ACT",2017,1,"00-0031801"
2553669,"JONESJARRON","Jones Jarron","OG","ACT",2017,1,NA
2553670,"JEFFLUC","Jeff Luc","LB","RET",2015,1,NA
2553670,"JEFFLUC","Jeff Luc","RB","RET",2016,1,NA
2553671,"GAVINLUTMAN","Gavin Lutman","WR","RET",2015,1,NA
2553672,"NICKMARSHALL","Nick Marshall","CB","RET",2015,2,NA
2553674,"TEVINMCDONALD","Tevin McDonald","CB","RET",2015,1,NA
2553675,"KENDALLMONTGOMERY","Kendall Montgomery","DL","RET",2015,1,NA
2553676,"LEONORR","Leon Orr","DL","RET",2015,2,NA
2553677,"ERICPATTERSON","Eric Patterson","CB","RET",2015,2,NA
2553679,"CHRISREED","Chris Reed","OG","ACT",2015,3,NA
2553680,"BLAKERENAUD","Blake Renaud","RB","RET",2015,2,NA
2553681,"MATTROBINSON","Matt Robinson","LB","RET",2015,1,NA
2553683,"JOSHSHIRLEY","Josh Shirley","DL","RET",2015,1,NA
2553683,"JOSHSHIRLEY","Josh Shirley","LB","RET",2015,2,NA
2553685,"TODDTHOMAS","Todd Thomas","LB","RET",2015,1,NA
2553686,"BOBBYVARDARO","Bobby Vardaro","OL","RET",2015,1,NA
2553687,"ZACHVIGIL","Zach Vigil","LB","ACT",2014,4,"00-0031728"
2553688,"DAVONWALLS","Davon Walls","DL","RET",2015,1,NA
2553689,"JAKEWATERS","Jake Waters","QB","RET",2015,1,NA
2553690,"JORDANWILLIAMS","Jordan Williams","DE","ACT",2017,1,"00-0031866"
2553692,"RASHEEDBAILEY","Rasheed Bailey","WR","ACT",2017,1,"00-0031645"
2553693,"NATEBOYER","Nate Boyer","OL","RET",2015,1,NA
2553694,"BRETTBOYKO","Brett Boyko","OG","ACT",2017,1,NA
2553695,"DOMINIQUEBROWN","Dominique Brown","RB","RET",2015,1,NA
2553696,"QUAYSHAWNEBUCKLEY","Quayshawne Buckley","DL","RET",2015,1,NA
2553697,"MALCOLMBUNCHE","Malcolm Bunche","OG","ACT",2017,1,NA
2553698,"IMOANCLAIBORNE","Imoan Claiborne","CB","RET",2015,1,NA
2553700,"CAMERONCLEAR","Cameron Clear","TE","RET",2015,1,NA
2553701,"MIKECOCCIA","Mike Coccia","OL","RET",2015,1,NA
2553702,"TAKOBYCOFIELD","Takoby Cofield","OL","RET",2015,2,NA
2553704,"DOMINIQUEDAVIS","Dominique Davis","DL","RET",2015,2,NA
2553705,"JESSEDAVIS","Jesse Davis","OG","ACT",2016,2,NA
2553706,"EMMANUELDIEKE","Emmanuel Dieke","DL","RET",2015,2,NA
2553707,"JORDANDEWALTONDIJO","Jordan DewaltOndijo","LB","RET",2015,1,NA
2553708,"MILESDIEFFENBACH","Miles Dieffenbach","OL","RET",2015,1,NA
2553709,"REESEDISMUKES","Reese Dismukes","OL","RET",2015,2,NA
2553710,"DESHAZOREVERETT","Deshazor Everett","CB","ACT",2014,4,"00-0031844"
2553711,"BJFINNEY","BJ Finney","C","ACT",2015,3,"00-0033553"
2553713,"ANDREWGLEICHERT","Andrew Gleichert","TE","RET",2015,1,NA
2553714,"CHRISHACKETT","Chris Hackett","CB","RET",2015,2,NA
2553717,"JOHNHARRIS","John Harris","WR","RET",2015,1,NA
2553718,"JAYHUGHES","Jay Hughes","CB","RET",2015,1,NA
2553719,"JOSHKEYES","Josh Keyes","LB","ACT",2014,4,"00-0031847"
2553720,"KEENANLAMBERT","Keenan Lambert","CB","RET",2015,2,NA
2553722,"MATTLONGACRE","Matt Longacre","DE","ACT",2014,4,"00-0031814"
2553723,"CAUSHAUDLYONS","Caushaud Lyons","DT","ACT",2017,1,NA
2553724,"COLEMANHART","Cole Manhart","OL","RET",2015,2,NA
2553725,"BRADLEYMARQUEZ","Bradley Marquez","WR","ACT",2014,4,"00-0031818"
2553726,"RONALDMARTIN","Ronald Martin","DB","ACT",2016,2,"00-0031895"
2553727,"BJMCBRYDE","BJ McBryde","DL","RET",2015,2,NA
2553728,"RAHEEMMOSTERT","Raheem Mostert","RB","ACT",2014,4,"00-0031687"
2553729,"TYLERMURPHY","Tyler Murphy","WR","RET",2015,1,"00-0031816"
2553730,"QUAYSHAWNNEALY","Quayshawn Nealy","LB","RET",2015,2,NA
2553732,"TRAVISRACITI","Travis Raciti","DL","RET",2015,2,NA
2553733,"THOMASRAWLS","Thomas Rawls","RB","ACT",2014,4,"00-0031897"
2553734,"JOSHREESE","Josh Reese","WR","RET",2015,1,NA
2553736,"DENZELRICE","Denzel Rice","DB","ACT",2016,2,"00-0031688"
2553738,"ROSSSCHEUERMAN","Ross Scheuerman","WR","RET",2015,1,NA
2553739,"ALEXSINGLETON","Alex Singleton","LB","RET",2015,1,NA
2553741,"TYLERSLAVIN","Tyler Slavin","WR","RET",2015,2,NA
2553742,"KIPSMITH","Kip Smith","P","RET",2015,1,NA
2553743,"RODSMITH","Rod Smith","RB","ACT",2014,4,"00-0031900"
2553744,"ERICTOMLINSON","Eric Tomlinson","TE","ACT",2015,3,"00-0031690"
2553746,"JUSTINTUKES","Justin Tukes","TE","RET",2015,1,NA
2553747,"KEVINWHIMPEY","Kevin Whimpey","OL","RET",2015,1,NA
2553748,"DARRELLWILLIAMS","Darrell Williams","OT","ACT",2015,3,NA
2553749,"DEREKAKUNNE","Derek Akunne","LB","RET",2015,2,NA
2553750,"DARRYLBALDWIN","Darryl Baldwin","OL","RET",2015,2,NA
2553751,"CARIELBROOKS","Cariel Brooks","CB","RET",2015,2,NA
2553753,"BLAINECLAUSELL","Blaine Clausell","OT","ACT",2017,1,NA
2553754,"CODYCLAY","Cody Clay","OL","RET",2015,1,NA
2553755,"TREVORHARMAN","Trevor Harman","WR","RET",2015,1,NA
2553757,"ERICLEFELD","Eric Lefeld","OL","RET",2015,1,NA
2553758,"DAMONDPOWELL","Damond Powell","WR","RET",2015,1,NA
2553759,"CJROBERTS","CJ Roberts","CB","RET",2015,1,NA
2553760,"GANNONSINCLAIR","Gannon Sinclair","TE","RET",2015,2,NA
2553761,"JOSHUASTANGBY","Joshua Stangby","WR","RET",2015,2,NA
2553763,"DEONDREWESLEY","DeOndre Wesley","OT","ACT",2015,3,NA
2553764,"XAVIERWILLIAMS","Xavier Williams","DT","ACT",2014,4,"00-0031713"
2553766,"QUINTERRIUSEATMON","Quinterrius Eatmon","OG","ACT",2017,1,NA
2553767,"GEORGEFARMER","George Farmer","RB","RET",2016,1,"00-0031746"
2553767,"GEORGEFARMER","George Farmer","WR","RET",2015,1,"00-0031746"
2553768,"ISIAHFERGUSON","Isiah Ferguson","WR","RET",2015,1,NA
2553769,"MONTELLGARNER","Montell Garner","CB","RET",2015,2,NA
2553772,"MICAHHATCHIE","Micah Hatchie","OL","RET",2015,1,NA
2553773,"MITCHELLHENRY","Mitchell Henry","TE","RET",2015,2,NA
2553774,"CAMERONLYNCH","Cameron Lynch","LB","ACT",2014,4,"00-0031815"
2553775,"KESHAUNMALONE","Keshaun Malone","LB","RET",2015,1,NA
2553776,"SAMMEREDITH","Sam Meredith","DL","RET",2015,1,NA
2553778,"JERMAURIARASCO","Jermauria Rasco","LB","RET",2015,2,NA
2553780,"PHILLIPSIMS","Phillip Sims","QB","RET",2015,1,NA
2553781,"JAMESVAUGHTERS","James Vaughters","LB","RET",2015,2,NA
2553782,"RAYVINOPAL","Ray Vinopal","CB","RET",2015,2,NA
2553783,"TRISTONWADE","Triston Wade","CB","RET",2015,1,NA
2553784,"AUNDREYWALKER","Aundrey Walker","OL","RET",2015,1,NA
2553785,"MILTONWILLIAMS","Milton Williams","WR","RET",2015,1,NA
2553786,"JASONWILSON","Jason Wilson","CB","RET",2015,1,NA
2553787,"CHANDLERWORTHY","Chandler Worthy","WR","RET",2015,2,"00-0031932"
2553788,"JAMALYOUNG","Jamal Young","DL","RET",2015,1,NA
2553789,"TAVARISBARNES","Tavaris Barnes","DE","ACT",2015,3,"00-0032032"
2553790,"DEVANTEBAUSBY","DeVante Bausby","CB","ACT",2016,2,"00-0031991"
2553792,"KENNYCOOK","Kenny Cook","WR","RET",2015,2,NA
2553794,"YANNIKCUDJOEVIRGIL","Yannik CudjoeVirgil","LB","RET",2015,1,NA
2553795,"ERICKDARGAN","Erick Dargan","CB","RET",2015,1,NA
2553796,"QUINTONDUNBAR","Quinton Dunbar","CB","ACT",2014,4,"00-0032007"
2553797,"MICHAELDYER","Michael Dyer","RB","RET",2015,1,NA
2553798,"ANDREWEAST","Andrew East","LS","ACT",2018,0,NA
2553801,"MANASSEHGARNER","Manasseh Garner","TE","ACT",2017,1,"00-0031996"
2553802,"RJHARRIS","RJ Harris","WR","RET",2015,2,NA
2553804,"SEANHICKEY","Sean Hickey","OT","ACT",2017,1,NA
2553805,"DAVIDIRVING","David Irving","DT","ACT",2014,4,"00-0031997"
2553806,"TOBYJOHNSON","Toby Johnson","DT","ACT",2017,1,"00-0032034"
2553807,"WILLJOHNSON","Will Johnson","P","RET",2015,1,NA
2553809,"CYRILLEMON","Cyril Lemon","OL","RET",2015,2,NA
2553811,"DEONLONG","Deon Long","WR","RET",2015,2,NA
2553813,"DONATELLALUCKETT","Donatella Luckett","WR","RET",2015,1,NA
2553814,"ASHAADMABRY","Ashaad Mabry","DT","ACT",2017,1,NA
