"playerId","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","analyst","player","position","games","rush1st","rush40","rec1st","rec40","returnYds","returnTds","twoPts","rush100","rush150","rush200","regTds","season"
284,0,2,0,0,1,0,0,6,"Darren McFadden","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
949,209,838,7,13,88,1,3,6,"Jonathan Stewart","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
79607,258,1110,9,39,327,2,4,6,"LeSean McCoy","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
79629,10,29,0,1,5,0,0,6,"Cedric Peerman","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2495207,292,1261,11,55,404,2,5,6,"DeMarco Murray","RB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2017
2495328,100,429,5,42,352,2,2,6,"Bilal Powell","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2495340,3,2,0,0,3,0,0,6,"Anthony Sherman","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2495466,208,896,9,42,323,2,4,6,"Mark Ingram","RB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2017
2495469,25,97,1,10,102,1,1,6,"Dion Lewis","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2495471,90,320,3,15,104,1,2,6,"Jacquizz Rodgers","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2495473,19,85,1,10,84,1,0,6,"Shane Vereen","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2506404,259,1050,10,30,243,2,4,6,"Frank Gore","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2506467,115,441,4,38,273,1,2,6,"Darren Sproles","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2507999,154,651,6,20,151,1,3,6,"Chris Ivory","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2508101,2,1,0,5,28,0,0,6,"James Develin","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2532899,147,593,5,18,145,1,3,6,"Doug Martin","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2533034,293,1271,11,44,357,2,4,6,"Lamar Miller","RB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2017
2533457,80,287,3,3,25,0,1,6,"Alfred Morris","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2533460,57,203,2,12,89,1,1,6,"Robert Turbin","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2536044,22,59,1,13,80,1,1,6,"Jamize Olawale","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2539217,58,194,2,17,150,1,2,6,"Andre Ellington","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2539980,0,0,0,0,0,0,0,6,"Kerwynn Williams","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2540011,96,396,4,38,260,2,2,6,"Chris Thompson","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2540020,106,382,4,47,424,3,2,6,"Theo Riddick","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2540037,66,214,2,11,63,0,1,6,"Fozzy Whittaker","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2540156,103,424,4,33,316,2,2,6,"Giovani Bernard","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2540175,223,949,10,61,552,4,3,6,"LeVeon Bell","RB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2017
2540204,262,1099,10,27,221,1,4,6,"Spencer Ware","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2540224,0,0,0,0,0,0,0,6,"Mike James","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2540269,118,523,5,14,105,1,2,6,"C.J. Anderson","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543551,42,146,1,6,45,0,1,6,"KaDeem Carey","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543583,240,988,10,62,461,3,4,6,"Devonta Freeman","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543600,75,281,3,10,78,1,2,6,"Alfred Blue","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543603,254,996,8,18,116,1,5,6,"Jeremy Hill","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543664,210,845,9,23,161,1,4,6,"Terrance West","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543682,6,24,0,1,6,0,0,6,"Bishop Sankey","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543695,3,2,0,1,2,0,0,6,"Jay Prosch","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543715,228,948,9,31,261,1,4,6,"Jerick McKinnon","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543743,236,956,8,23,113,1,4,6,"Carlos Hyde","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543770,64,258,2,14,148,1,1,6,"Charles Sims","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2543773,53,193,2,25,235,2,1,6,"James White","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550189,225,910,8,21,191,1,4,6,"Isaiah Crowell","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550235,2,1,0,1,4,0,0,6,"Roosevelt Nix","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550268,94,374,4,15,138,1,2,6,"Charcandrick West","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550289,0,0,0,0,0,0,0,6,"David Fluellen","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550400,0,0,0,0,0,0,0,6,"Keith Smith","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550481,24,94,1,4,24,0,0,6,"Orleans Darkwa","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550512,28,94,1,14,76,1,1,6,"Damien Williams","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2550633,0,0,0,0,0,0,0,6,"Senorise Perry","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552374,25,101,1,4,32,0,0,6,"Ameer Abdullah","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552375,59,205,2,6,43,0,1,6,"Cameron Artis-Payne","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552382,23,80,1,1,7,0,1,6,"Malcolm Brown","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552429,81,314,3,28,281,2,1,6,"Ty Montgomery","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552453,95,403,5,26,258,2,1,6,"Tevin Coleman","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552461,99,391,5,34,303,2,2,6,"Duke Johnson","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552464,3,2,0,11,67,0,0,6,"Jalston Fowler","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552471,140,618,6,38,288,2,2,6,"T.J. Yeldon","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552475,307,1217,10,36,302,2,5,6,"Todd Gurley","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552477,34,115,1,1,3,0,1,6,"Aaron Ripkowski","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552582,232,961,9,16,132,1,4,6,"Jay Ajayi","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2552631,20,73,1,4,32,0,0,6,"Javorius Allen","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2553435,310,1281,12,62,634,4,5,6,"David Johnson","RB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2017
2553631,59,202,2,14,80,0,1,6,"Zach Zenner","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2553650,14,47,0,3,17,0,0,6,"Corey Grant","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2553728,0,0,0,0,0,0,0,6,"Raheem Mostert","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2553733,153,648,6,17,135,1,2,6,"Thomas Rawls","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2553743,1,1,0,0,0,0,0,6,"Rod Smith","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2553762,12,37,1,2,14,0,0,6,"Terron Ward","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2553867,0,0,0,0,0,0,0,6,"Mack Brown","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555219,2,7,0,0,1,0,0,6,"Daniel Lasco","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555223,222,875,7,28,198,1,4,6,"Devontae Booker","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555224,310,1409,13,35,308,2,4,6,"Ezekiel Elliott","RB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2017
2555229,71,282,3,15,108,1,1,6,"Kenneth Dixon","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555230,28,108,1,5,33,0,1,6,"Kenyan Drake","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555234,10,36,0,1,6,0,0,6,"Tyler Ervin","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555417,41,160,1,7,55,0,1,6,"C.J. Prosise","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555418,251,1013,9,38,283,2,4,6,"Jordan Howard","RB",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2017
2555432,2,2,0,0,2,0,0,6,"Andy Janovich","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555459,0,0,0,0,0,0,0,6,"Keith Marshall","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555460,81,310,3,13,76,1,2,6,"Paul Perkins","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555461,63,241,2,3,18,0,1,6,"Wendell Smallwood","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2555464,58,223,3,11,66,1,1,6,"DeAndre Washington","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556075,105,426,4,13,96,1,2,6,"Derrick Henry","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556118,88,335,3,14,82,1,2,6,"Dwayne Washington","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556273,1,3,0,0,0,0,0,6,"Darius Jackson","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556414,160,631,6,10,63,0,3,6,"Rob Kelley","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556415,0,0,0,0,0,0,0,6,"Joe Kerridge","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556466,67,242,2,3,20,0,1,6,"Peyton Barber","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556493,0,0,0,0,0,0,0,6,"Tra Carson","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556603,0,0,0,0,0,0,0,6,"Tre Madden","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556762,0,0,0,0,0,0,0,6,"Elijhaa Penny","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556803,0,0,0,0,0,0,0,6,"C.J. Ham","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
2556885,40,152,2,8,49,0,1,6,"Jalen Richard","RB",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2017
234,139,556,3,25,195,2,NA,7,"Matt Forte","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
284,103,476,5,16,136,0,NA,7,"Darren McFadden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
925,83,365,2,24,177,0,NA,7,"Jamaal Charles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
949,194,775,6,10,72,1,NA,7,"Jonathan Stewart","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
4327,77,316,2,52,385,2,NA,7,"Danny Woodhead","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
79607,227,1065,10,40,326,2,NA,7,"LeSean McCoy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
497149,163,685,6,4,34,0,NA,7,"LeGarrette Blount","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
497204,43,182,0,11,87,0,NA,7,"C.J. Spiller","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2495207,241,1062,7,44,315,2,NA,7,"DeMarco Murray","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2495328,173,815,4,54,416,2,NA,7,"Bilal Powell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2495466,184,865,5,44,333,2,NA,7,"Mark Ingram","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2495469,58,266,1,39,305,2,NA,7,"Dion Lewis","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2495471,103,455,2,17,121,0,NA,7,"Jacquizz Rodgers","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2495473,75,345,2,39,326,1,NA,7,"Shane Vereen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2495663,193,831,8,28,215,1,NA,7,"Marshawn Lynch","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2506404,201,805,5,29,221,2,NA,7,"Frank Gore","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2506467,89,392,2,48,385,2,NA,7,"Darren Sproles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2507164,151,636,5,18,116,0,NA,7,"Adrian Peterson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2507428,49,175,1,6,44,0,NA,7,"Mike Tolbert","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2507999,62,240,2,17,106,0,NA,7,"Chris Ivory","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2532899,164,720,4,22,176,1,NA,7,"Doug Martin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2533034,260,1120,7,32,235,1,NA,7,"Lamar Miller","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2533457,57,226,1,3,17,0,NA,7,"Alfred Morris","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2533460,86,336,2,19,126,1,NA,7,"Robert Turbin","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2535708,31,137,1,14,116,1,NA,7,"Lance Dunbar","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2536044,15,52,0,8,62,0,NA,7,"Jamize Olawale","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2539217,46,185,1,29,215,1,NA,7,"Andre Ellington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2539265,132,582,5,19,142,1,NA,7,"Rex Burkhead","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2539663,141,665,6,13,103,0,NA,7,"Mike Gillislee","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2539980,53,229,2,14,115,0,NA,7,"Kerwynn Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540011,57,287,2,50,365,2,NA,7,"Chris Thompson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540020,87,349,1,75,582,3,NA,7,"Theo Riddick","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540037,19,82,0,10,76,0,NA,7,"Fozzy Whittaker","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540156,85,356,1,35,316,2,NA,7,"Giovani Bernard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540168,155,682,5,21,164,1,NA,7,"Eddie Lacy","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540175,284,1365,10,60,496,2,NA,7,"LeVeon Bell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540230,20,87,0,37,275,1,NA,7,"Kyle Juszczyk","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2540269,190,835,5,22,166,1,NA,7,"C.J. Anderson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2541161,84,337,3,11,85,0,NA,7,"Latavius Murray","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2541544,36,168,1,15,113,0,NA,7,"Benny Cunningham","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543583,232,1045,8,55,449,2,NA,7,"Devonta Freeman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543600,51,205,1,10,65,0,NA,7,"Alfred Blue","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543603,119,452,4,9,60,0,NA,7,"Jeremy Hill","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543664,154,616,4,30,207,1,NA,7,"Terrance West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543715,67,266,1,25,192,1,NA,7,"Jerick McKinnon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543743,224,986,6,26,204,1,NA,7,"Carlos Hyde","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543770,69,284,1,29,244,2,NA,7,"Charles Sims","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2543773,58,244,1,62,452,3,NA,7,"James White","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2550189,194,855,6,28,245,0,NA,7,"Isaiah Crowell","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2550268,93,345,2,17,116,0,NA,7,"Charcandrick West","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2550481,47,186,1,5,35,0,NA,7,"Orleans Darkwa","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2550512,59,217,2,14,116,0,NA,7,"Damien Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2550658,69,275,1,10,74,0,NA,7,"Branden Oliver","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552374,145,625,3,32,266,2,NA,7,"Ameer Abdullah","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552382,43,167,1,9,67,0,NA,7,"Malcolm Brown","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552429,182,835,5,45,385,2,NA,7,"Ty Montgomery","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552453,106,477,5,41,366,2,NA,7,"Tevin Coleman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552461,77,345,1,61,522,2,NA,7,"Duke Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552469,264,1055,8,49,378,2,NA,7,"Melvin Gordon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552471,57,216,1,34,245,1,NA,7,"T.J. Yeldon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552475,267,1066,7,35,286,1,NA,7,"Todd Gurley","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552477,29,120,0,4,29,0,NA,7,"Aaron Ripkowski","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552582,260,1195,8,36,246,1,NA,7,"Jay Ajayi","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552631,70,272,0,8,58,0,NA,7,"Javorius Allen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2552635,33,145,0,3,24,0,NA,7,"Matt Jones","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2553435,265,1165,13,69,725,4,NA,7,"David Johnson","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2553631,72,265,3,19,166,0,NA,7,"Zach Zenner","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2553733,119,486,4,13,102,0,NA,7,"Thomas Rawls","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2553762,30,135,0,3,26,0,NA,7,"Terron Ward","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555223,63,245,1,16,122,1,NA,7,"Devontae Booker","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555224,194,932,7,24,224,1,NA,7,"Ezekiel Elliott","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555230,24,113,0,10,65,0,NA,7,"Kenyan Drake","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555417,39,184,1,37,326,1,NA,7,"C.J. Prosise","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555418,266,1225,7,41,306,2,NA,7,"Jordan Howard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555460,203,872,5,29,225,1,NA,7,"Paul Perkins","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555461,87,375,2,12,89,0,NA,7,"Wendell Smallwood","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2555464,95,485,3,22,166,0,NA,7,"DeAndre Washington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2556075,153,675,5,18,145,1,NA,7,"Derrick Henry","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2556118,31,115,1,6,37,0,NA,7,"Dwayne Washington","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2556414,183,786,5,10,72,0,NA,7,"Rob Kelley","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2556885,67,316,1,33,245,1,NA,7,"Jalen Richard","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557917,194,855,6,37,317,1,NA,7,"Kareem Hunt","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557934,47,189,1,19,145,0,NA,7,"Elijah McGuire","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557952,29,114,1,4,26,0,NA,7,"Wayne Gallman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557976,194,835,6,28,217,1,NA,7,"Joe Mixon","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557978,68,286,2,11,76,0,NA,7,"James Conner","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557991,206,885,7,38,305,2,NA,7,"Dalvin Cook","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557994,91,355,4,13,72,0,NA,7,"DOnta Foreman","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2557997,127,546,4,47,405,2,NA,7,"Christian McCaffrey","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558019,57,246,1,23,186,0,NA,7,"Alvin Kamara","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558112,40,166,1,3,22,0,NA,7,"Brian Hill","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558123,85,355,2,17,116,1,NA,7,"Marlon Mack","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558138,104,456,3,9,66,0,NA,7,"Samaje Perine","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558204,94,415,4,6,46,0,NA,7,"Jamaal Williams","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558250,68,286,2,13,112,0,NA,7,"Tarik Cohen","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558850,54,216,0,11,85,0,NA,7,"Donnel Pumphrey","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
2558918,84,345,3,22,149,1,NA,7,"Matt Breida","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
234,141.8,578.8,3.4,27.4,221.7,1.2,1.7,9,"Matt Forte","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
284,123,531.6,4.1,20.3,160,0.3,2.9,9,"Darren McFadden","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
925,99,439.9,2.9,25.4,201.8,1,4.7,9,"Jamaal Charles","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017
